Tenure,Children,Age,Outage_sec_perweek,OnlineSecurity,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None
12.78453216,0,48,9.089998883,1,142.482694,1865.48625,0,0,0,0
2.527681829,8,56,11.21142669,1,165.018175,908.7910203,0,1,0,1
7.065506244,0,57,5.868957217,0,125.007314,790.9469893,0,0,0,1
4.258552081,3,89,2.657311067,1,139.987503,956.2636975,0,0,0,0
4.801969514,6,30,13.75498892,0,112.455141,639.3261343,0,0,1,0
5.204853319,4,54,11.07079287,1,212.622804,1572.045646,0,1,0,0
32.0730133,5,55,10.74788638,0,182.460772,3099.922244,0,0,1,0
11.16847385,1,46,15.68552752,0,159.947583,1599.727567,1,0,0,0
16.8000196,0,18,10.08605721,1,245.145743,2188.672399,0,1,1,0
17.6210362,0,58,16.26782621,1,149.977753,1586.699491,0,0,1,0
17.18829795,1,60,4.946414499,0,184.967019,1828.279015,0,0,1,0
17.52138221,2,62,14.19610787,0,92.455141,1866.966586,0,0,0,0
10.4103675,4,30,15.83394061,0,149.944668,1718.555203,0,0,0,0
3.310281145,4,75,7.663279641,0,167.456419,556.2193844,0,0,1,0
2.993625911,7,23,7.43893815,1,197.516854,1035.183038,0,0,0,1
16.26037537,1,84,11.70582668,1,152.488401,1580.43019,0,0,0,1
3.045064701,3,61,13.60774223,1,162.482694,703.6927423,0,0,1,0
15.35762157,0,75,6.02604588,0,262.610632,1842.258692,0,0,1,0
5.940902789,3,72,8.273678516,1,190.173699,1167.271182,0,0,0,1
5.988505209,0,66,9.424686492,1,187.513939,1007.289786,0,0,0,1
7.138784756,2,81,10.05990041,0,212.641455,1500.69101,1,0,0,0
8.951793883,4,34,12.69711858,0,104.964303,1404.773397,0,0,0,0
4.221959275,1,82,10.3853182,0,232.637807,1342.310858,0,0,0,0
9.797427154,1,73,10.48123205,1,142.499263,1250.94478,0,1,0,1
10.90397471,0,28,13.43076227,1,277.63748,1710.958869,1,0,1,0
1.665591776,1,48,7.951590644,0,112.455141,169.3992798,0,0,1,0
8.611218573,2,53,9.100502767,0,220.118516,1261.554565,1,0,1,0
1.28507969,4,52,11.9086306,0,139.951231,794.9581116,0,1,0,0
1.379696124,3,20,5.304627269,1,184.978458,713.364269,0,0,1,0
3.084376591,0,19,12.07096717,0,210.138,952.5914921,0,0,0,1
2.43754565,0,70,7.336943024,1,142.468917,778.6094503,0,1,0,0
3.288124191,4,48,10.16142541,1,160.00128,627.0001275,0,1,1,0
32.30772134,2,28,9.632814549,1,127.481989,2938.319116,0,1,1,0
13.46565415,2,52,6.346778536,1,162.452604,1566.001524,0,1,1,0
19.244458,1,77,12.1986895,0,172.457857,1889.642423,0,0,1,0
8.69085131,3,71,6.444558317,1,255.155493,1420.771651,0,1,1,0
3.778575882,4,22,11.7174619,0,184.979684,1254.725693,0,1,0,0
10.27819073,1,88,6.286550988,1,175.006206,1570.345219,0,0,0,0
4.156887945,0,25,9.886595026,0,112.455141,500.4406927,1,0,1,0
11.32083915,2,21,7.972497589,1,194.958118,1563.848623,0,1,1,0
5.254442453,1,39,11.10996233,0,172.44408,787.0962355,0,1,1,0
5.2551003,1,29,9.301929385,0,200.165175,1119.610001,0,1,0,1
6.417132666,1,22,8.535578793,0,127.460067,1155.782468,0,0,0,0
18.61278731,10,44,9.083448287,1,147.478341,1995.346628,0,1,1,0
4.924623699,4,74,9.581508542,1,207.49737,922.1362066,1,0,1,0
6.325942162,2,84,8.763218085,0,169.937833,717.6823944,0,1,1,0
17.22220989,1,65,12.72077056,0,152.457857,2223.835601,1,0,0,0
3.238699239,2,29,5.304635517,0,162.460772,1143.685617,1,0,0,0
6.437878909,2,51,11.18732698,0,200.132293,1537.296207,0,0,0,0
15.22323989,0,40,11.6443975,0,182.460772,1614.544362,0,0,1,0
7.484425045,2,49,9.83612847,0,124.97808,758.8338668,1,0,1,0
7.218752772,7,61,9.202197695,0,230.105118,1317.766231,0,0,1,0
11.69875604,3,61,6.187489206,0,147.473844,1189.578203,0,0,1,0
10.03363969,1,85,9.320914781,1,142.482694,1467.273158,0,0,0,0
18.46162568,8,25,6.697226378,1,152.479779,2192.693797,0,1,1,0
16.52138638,4,48,16.41445271,0,105.010962,1568.47416,0,0,0,1
13.83290937,4,86,4.964218639,0,114.965789,1376.095043,0,0,0,1
5.02568958,0,53,6.702458265,1,184.978458,811.5600648,0,0,1,0
2.644787483,2,88,8.623296005,0,134.950905,243.2617759,0,0,1,0
2.522962069,1,40,4.874661522,0,182.490006,676.6465414,0,0,0,1
3.508974199,1,23,4.924368526,0,192.470522,801.4709595,0,0,1,0
11.50651216,3,63,9.173811061,0,149.962093,1316.145864,0,0,1,0
10.96319721,2,28,9.553427818,1,95.019486,1270.217581,1,0,0,1
5.505247606,1,26,6.007630739,1,245.174977,1339.709597,0,1,0,1
14.16961729,2,22,18.39537758,0,169.944668,1624.799349,0,1,1,0
10.27782059,2,43,14.02031408,1,207.49737,1400.834009,0,1,1,0
3.364993591,6,70,12.07594948,1,245.145743,1149.108155,0,0,1,0
9.307770559,2,48,13.40034021,1,127.478341,1387.016004,0,0,0,0
1.171557288,1,29,13.1215267,0,182.467607,544.12326,0,0,1,0
7.262579715,4,61,10.4523599,0,267.642733,1803.917571,0,0,0,0
17.06899012,1,73,10.07963518,1,104.992311,1518.747945,0,0,0,1
10.8600084,2,27,5.763454353,1,164.978458,1932.20577,0,0,0,0
16.48065356,1,56,9.086330232,0,240.114868,1886.312286,1,0,1,0
10.85041661,6,19,10.04912841,0,124.960655,1738.71901,0,1,0,0
4.85576672,1,56,8.431329813,0,127.442069,1060.026737,0,0,0,0
1.715329149,2,83,8.961461799,0,169.992756,250.9270047,0,0,1,0
21.71097206,3,84,12.87091514,0,169.992756,1916.832871,1,0,1,0
3.470685398,0,62,7.236546463,0,179.979358,573.9920618,0,0,1,0
1.914386255,0,67,7.048563699,0,134.950905,272.9823095,1,0,1,0
9.16272705,1,21,13.17156155,0,192.440432,1233.975771,0,1,1,0
7.457173484,2,31,11.11418795,0,172.440432,1552.772876,0,1,0,0
4.991605214,2,25,5.236234219,1,212.669463,1259.735294,0,0,0,1
10.5903229,0,60,10.08565191,0,175.133074,1287.821218,0,0,0,1
14.68216127,6,84,4.843029288,0,159.965008,1516.667438,0,0,1,0
5.440398012,1,36,7.565105658,0,112.484375,589.9932647,0,0,0,1
11.92300936,0,87,7.940679007,0,179.965581,1021.482609,0,0,1,0
9.461939857,2,80,12.94031641,0,252.62403,1267.634616,0,0,1,0
13.90000955,0,34,7.794425904,1,95.005709,1266.503765,0,1,0,1
13.99579075,4,39,4.88644359,0,240.114868,1877.852717,1,0,1,0
13.44056701,8,42,10.84392109,0,105.010962,1541.134986,0,0,0,1
3.179043613,4,36,9.879617841,0,182.45383,744.2470872,0,1,1,0
14.58066686,0,18,11.26553266,0,149.944668,2023.519366,0,0,0,0
17.24908083,0,66,13.28523257,0,144.960655,1428.427469,0,0,1,0
2.760467902,3,20,15.62909771,0,187.609354,1283.253595,0,1,0,0
20.04140358,0,73,11.31172944,0,129.962093,2256.776479,1,0,0,0
8.001673351,0,83,11.06959212,1,129.976324,955.0876357,1,0,0,1
1.092219692,2,67,13.45818264,0,192.440432,499.7170655,0,0,1,0
14.68600159,2,62,11.06361355,0,172.44408,1562.32774,0,0,1,0
4.135515169,2,34,11.56147327,0,117.485813,776.4780765,0,1,0,1
9.086633107,2,28,13.49663107,0,159.965008,1118.646915,1,0,1,0
9.493585403,2,26,7.581534683,1,167.484705,1781.692875,0,0,0,0
5.372758028,2,82,10.67669456,0,129.962093,1086.92093,0,0,0,0
13.82188875,1,59,11.74759925,0,139.981577,1551.398147,1,0,0,1
2.598489694,6,46,9.044025424,0,124.97808,573.751474,0,0,1,0
12.9401487,1,44,7.949846907,0,255.137219,1794.116848,0,0,1,0
4.957713222,4,56,11.35513416,0,230.105118,1103.594576,0,1,1,0
28.79864005,10,32,7.524691972,0,182.460772,3143.245184,0,1,1,0
7.176411327,2,50,9.993073346,1,255.155493,1381.802291,1,0,1,0
5.709925704,7,53,11.38306511,0,172.457857,1091.10126,0,1,1,0
3.956375328,1,84,9.818276662,0,137.483594,891.9472856,0,1,0,0
1.033067819,5,33,14.32006623,0,167.456419,538.1168657,0,0,1,0
2.206152519,3,29,10.02701706,1,127.495766,497.9042695,1,0,1,0
3.820262172,7,87,12.67439697,0,287.642733,1115.476658,1,0,1,0
2.640977982,3,34,11.95689175,0,167.456419,522.7315686,0,0,1,0
5.622660986,3,34,16.23914454,1,164.988941,961.5888385,0,0,1,0
1.634394387,1,28,12.55052929,1,242.632554,883.9008134,0,1,1,0
2.012075635,2,68,13.71586929,1,130.006414,565.3167155,0,0,0,1
10.06913982,0,26,8.90345193,1,257.63748,2062.605873,0,0,0,0
6.935335786,0,61,11.70304454,1,129.977753,1197.080651,0,0,0,0
15.56741347,4,79,3.602721856,1,232.622804,1972.725118,0,1,1,0
12.75071284,1,49,5.21028807,0,182.467607,1427.321538,1,0,1,0
8.573785357,3,85,9.442505655,0,220.132293,1218.124487,0,0,1,0
13.86188691,0,25,2.760749024,0,252.637807,1874.789062,1,0,1,0
10.77929667,0,19,13.2491569,1,142.452604,1806.007164,0,0,0,0
16.88097916,0,28,13.4911859,1,94.972827,1939.600904,1,0,0,0
16.92163398,0,86,7.779828793,0,210.105118,2275.888923,0,1,0,0
11.91663193,0,54,10.68579941,0,92.455141,1372.385193,0,0,0,0
2.81822785,2,28,9.905787776,0,194.969934,785.6266383,0,0,1,0
5.100566529,2,25,11.62388139,1,129.977753,1226.343895,0,1,0,0
4.806882153,4,81,12.19296315,0,242.628057,1047.361909,0,1,1,0
5.658327457,2,89,6.892345443,1,197.48762,893.5446642,0,1,1,0
2.649525158,0,62,8.482252615,0,242.610632,1210.047397,0,0,0,0
18.76976086,1,31,9.179212931,0,139.934918,2329.912456,1,0,0,0
13.04542381,3,48,9.321060469,0,112.455141,1163.407505,0,0,1,0
1.534192133,1,22,13.24354261,0,182.490006,736.9303356,0,0,0,1
9.039309605,0,22,14.7376853,1,149.988989,1134.880009,0,0,0,1
10.15330548,2,20,7.766411994,1,107.495766,1561.294194,0,0,0,0
8.792119046,1,58,9.256391341,0,92.455141,1216.325478,1,0,0,0
1.542556879,0,81,8.27152774,1,225.145743,1192.502878,1,0,0,0
13.65776694,0,26,10.08608649,0,232.62403,2140.402985,0,0,0,0
5.165404738,0,89,6.964656883,0,207.638588,867.2394016,1,0,0,1
13.17859958,1,59,7.514067308,0,175.133074,1581.016214,0,0,0,1
1.557206083,0,75,3.262720061,0,242.628057,724.6774743,1,0,1,0
7.226076469,5,35,13.69828326,1,184.964681,1123.971139,0,0,1,0
20.91720893,1,28,8.363844619,0,182.443347,2633.809472,0,0,0,0
7.228526307,3,48,11.34885042,0,117.485813,967.7426094,0,0,0,1
20.43854626,1,29,11.81880212,0,139.99789,2101.344074,0,1,0,1
2.915827364,0,62,8.661233766,0,149.937833,862.3199149,0,0,0,0
9.709171662,1,43,7.423384386,0,157.469817,921.1401066,1,0,1,0
1.939549257,0,66,8.827647599,1,152.510442,752.1641496,0,1,0,0
1.502124145,3,56,12.48417719,0,139.99789,522.7806578,0,0,0,1
1.906368477,0,73,10.56592379,0,139.951231,736.161108,0,0,0,0
15.60605339,4,21,11.60110678,0,117.439154,2148.889242,0,0,0,0
2.084396413,1,48,19.07180624,0,235.137219,1304.999684,0,1,0,0
1.781895205,0,82,12.13702885,1,149.977753,292.4731737,1,0,1,0
2.050742411,0,22,8.088906499,0,149.991327,655.3814577,0,0,0,1
2.447649309,3,34,10.16305189,0,149.97755,660.0908173,0,1,0,1
10.81997919,2,56,10.14030426,0,172.456745,1655.780173,0,0,0,0
8.650238791,2,25,7.823058882,0,137.439154,1090.76661,0,0,1,0
8.878536605,0,44,10.36003643,1,197.494455,1136.118286,0,1,1,0
2.359067126,1,59,11.24744549,1,204.961033,673.2665835,0,1,1,0
6.811759674,0,63,8.503805869,1,162.482694,831.1303039,1,0,1,0
5.207179461,1,76,14.78936522,0,159.964152,729.541703,0,0,0,1
9.450195459,4,41,14.24429679,1,169.974105,1163.701618,1,0,1,0
10.6312597,4,25,6.027816542,1,129.959755,1720.167182,0,0,0,0
3.564836875,1,40,10.4766784,1,119.989722,626.5880936,0,0,0,1
1.815836226,0,77,8.397331803,0,179.947583,369.7619068,1,0,1,0
8.932053699,4,20,12.1663565,0,167.456419,1197.180331,0,0,1,0
7.349620762,0,53,9.133118524,0,240.114868,1164.240281,0,0,1,0
14.71424943,0,36,13.04068054,0,194.976769,1651.424177,0,0,1,0
7.073151031,0,86,10.43511467,0,245.146969,1489.301457,1,0,0,0
1.597765127,1,59,12.35764261,1,139.987503,775.0343206,0,0,0,0
8.054118994,3,26,12.33031848,1,197.483972,1808.311421,0,0,0,0
14.96135055,3,61,18.30717385,1,190.173699,1942.452213,0,0,0,1
22.76986341,3,27,14.35467948,1,197.470195,2847.700412,0,0,0,0
2.519975147,2,53,9.431168696,1,149.974105,908.4356314,0,0,0,0
5.915247686,1,32,11.27381764,0,204.979684,973.4512833,0,1,1,0
7.793733508,0,60,10.93898196,1,152.502178,1097.703155,1,0,0,1
20.44846104,3,25,6.464103552,1,225.131966,2936.746847,0,1,0,0
10.40161068,3,52,5.772344439,1,202.636202,1883.962411,0,0,0,0
11.40192641,10,32,11.17925847,0,127.460067,1808.501398,0,0,0,0
7.604093453,1,88,10.26897415,1,162.482694,844.8711719,0,1,1,0
12.85397739,0,59,10.11933502,0,104.962874,1215.114995,0,1,0,1
1.410971237,1,54,8.776451212,0,169.937833,382.5347203,0,0,1,0
8.874920206,3,83,9.011401399,0,159.934918,1043.790368,0,0,1,0
6.013261132,0,88,10.91857997,1,217.470195,851.1414085,0,1,1,0
9.306233406,1,68,7.298432418,0,245.146969,1762.075547,0,0,0,0
4.902104964,0,38,13.40423523,1,177.48762,1350.716866,0,0,0,0
1.894776657,3,23,9.879567236,1,162.465269,1052.042079,0,0,0,0
5.204111135,3,55,7.329478649,0,147.456419,1159.678094,0,1,0,0
1.375013189,1,43,9.311560353,0,134.950905,338.2592054,0,0,1,0
1.387575524,4,61,11.13291822,0,127.442069,851.811469,1,0,0,0
2.685677496,0,38,12.236238,1,184.978458,669.0040793,1,0,1,0
5.511437756,4,28,12.03070714,0,137.468388,910.210446,1,0,0,1
16.58244758,0,84,5.33893117,0,182.443347,1981.954133,0,0,0,0
14.17620441,0,22,15.39425705,0,172.487091,1695.851887,0,0,0,1
10.81527088,1,34,7.879092117,1,162.500692,1305.953642,0,0,1,0
20.01892414,0,28,7.006566848,0,137.439154,1950.886897,0,0,1,0
6.956508263,6,83,10.9783735,0,220.114868,1631.872719,1,0,0,0
8.274610767,0,86,9.023888498,0,159.994242,954.6181316,0,0,0,1
6.786723844,3,79,6.599742586,0,159.964152,957.753476,0,0,0,1
3.605888824,1,56,8.863330522,0,275.133571,1057.571757,0,0,1,0
10.19243185,0,47,8.842692082,1,194.958118,1277.521575,0,1,1,0
3.998433243,1,84,8.832305481,0,124.97808,327.6622533,0,1,1,0
4.964368923,8,35,12.47810556,0,92.455141,1193.589255,1,0,0,0
5.884557067,4,26,9.877572075,1,229.993134,1252.155771,0,1,1,0
1.084656113,0,41,6.048302665,1,147.478341,261.1185652,0,0,1,0
7.21126107,2,50,11.62322378,0,179.947583,879.6579171,0,0,1,0
2.140387928,1,34,17.23011599,1,175.006206,1080.597617,1,0,0,0
7.931439645,1,22,14.68014234,0,204.963371,1262.007891,0,1,1,0
14.08939653,0,55,13.12045068,1,210.12704,1713.178075,0,1,1,0
9.232644617,6,80,7.173629507,0,184.967019,1264.760574,0,0,1,0
6.951491551,1,85,13.25882319,0,200.118516,1356.299478,0,1,0,0
3.137169138,0,58,9.408080299,0,114.965789,386.0863102,0,0,0,1
11.85998919,4,37,6.860771245,0,134.980139,1299.066214,0,0,0,1
3.113737885,3,71,4.12236456,0,92.488023,278.5411418,1,0,0,1
4.985175451,0,63,13.08013867,0,137.483594,1014.311651,0,1,0,0
11.41238102,0,47,8.194610203,0,137.483594,1511.115195,0,0,0,0
15.37990405,2,80,10.98987178,0,207.638588,1795.270512,0,0,0,1
3.775528995,3,26,11.91761523,1,114.972827,551.1855922,0,0,1,0
5.30268427,3,28,7.344740595,0,207.609354,1051.833922,0,0,1,0
2.843930975,4,38,7.325364653,0,134.950905,567.3663629,0,0,1,0
13.70230727,2,79,8.200222508,0,240.114868,1614.036609,1,0,1,0
4.768869377,2,48,10.4962468,1,149.959755,771.6292755,0,0,1,0
14.57312339,2,80,8.461081572,0,134.950905,1329.158978,0,1,1,0
17.28022598,4,66,8.941096681,0,204.963371,1929.06738,1,0,1,0
16.1217624,9,26,7.752382962,1,149.977753,1845.830672,0,1,1,0
2.437089876,1,56,9.647132151,0,139.934918,909.6827162,0,0,0,0
5.822867455,4,69,10.91251295,0,197.628838,1084.807286,0,1,0,1
16.18199957,0,73,8.442478548,1,152.479779,1602.254193,0,1,1,0
14.46037646,0,55,10.21682783,1,139.95684,1435.057667,0,1,1,0
1.504124801,2,32,16.82309021,1,229.993134,729.7054333,0,0,1,0
7.737353244,1,71,12.27450189,0,142.471255,1290.274294,0,0,0,0
4.109952242,2,26,9.712856304,0,159.947583,1200.010955,0,0,0,0
2.566196093,2,71,9.741346714,0,240.114868,774.8506663,0,0,1,0
4.440328327,0,51,15.26191649,0,172.440432,1178.437008,0,0,0,0
12.3848312,1,89,14.12126974,0,169.967067,1321.193696,0,0,0,1
6.396338897,0,58,12.35356432,0,149.962093,821.4684599,0,0,1,0
10.03212915,2,46,11.20346894,0,134.950905,986.2673645,0,0,1,0
2.62036784,1,19,5.489232783,0,159.965008,587.538153,1,0,1,0
3.795086086,1,18,12.74662948,0,232.637807,1517.166558,0,0,0,0
3.149071183,1,78,11.58210776,0,149.962093,520.606284,0,0,1,0
3.484000437,0,51,5.702833154,0,184.963371,1138.169594,1,0,0,0
5.770302149,0,65,12.55174668,0,182.490006,829.9759818,0,0,0,1
2.981008475,1,37,16.27747113,0,159.951231,477.2500925,0,1,1,0
9.14991493,0,38,9.95126762,0,147.442069,944.3304649,1,0,1,0
11.38939562,1,84,10.8901854,1,242.632554,1499.600891,1,0,1,0
1.445148407,1,43,10.07652766,0,162.500489,524.9630078,0,0,0,1
6.143856241,2,34,11.88831901,0,172.457857,1035.02733,0,1,1,0
5.981775914,2,48,13.7568705,1,140.00128,1281.923094,1,0,0,0
2.08299524,1,56,10.75643368,1,144.988941,951.3512058,0,0,0,0
7.110141173,0,53,5.330342998,1,150.020764,894.626194,0,0,0,1
3.041138012,2,55,10.54615588,0,275.133571,1045.360604,0,1,1,0
15.37394197,4,35,6.569174155,1,130.006414,1829.923575,0,0,0,1
3.905351198,0,18,12.13559132,1,197.48762,838.8374504,1,0,1,0
3.838043219,0,38,5.114864238,0,149.984492,688.2231899,1,0,0,1
5.141923371,1,55,12.67661786,1,184.978458,927.5974127,0,0,1,0
19.17821675,2,81,13.26508243,0,207.609354,2031.266556,0,0,1,0
12.36979696,0,55,11.98809409,0,139.99789,1241.892931,0,1,0,1
14.28414317,0,64,12.29322885,0,220.132293,1662.516242,1,0,1,0
3.769989038,0,80,8.157170567,1,242.632554,857.6130334,0,0,1,0
9.126959742,1,36,8.36802634,1,154.991856,1640.244176,1,0,0,0
2.684151079,6,42,8.645688486,1,139.987503,991.424632,1,0,0,0
24.39432985,4,44,9.435961177,1,245.145743,2895.881802,0,1,1,0
4.676474348,2,24,11.06173556,0,187.609354,1396.347808,0,0,0,0
4.065555679,1,39,7.48309773,0,159.965008,640.3809858,0,0,1,0
19.95372925,3,68,13.31601627,0,192.440432,2072.694492,1,0,1,0
4.241019424,1,83,10.34957334,0,172.440432,1001.860025,0,0,0,0
14.02310297,2,56,10.38237508,1,204.961033,1669.613093,0,0,1,0
1.042140757,4,47,10.27122446,1,222.649979,878.627791,1,0,1,0
4.483251529,2,59,9.542022573,0,159.951231,558.9953054,0,0,1,0
2.768037617,1,28,9.417040882,0,159.965008,570.1301629,0,0,1,0
6.357562637,1,81,11.00921312,1,152.510442,1178.057753,0,1,0,0
7.748370205,2,69,13.90587666,0,187.656013,1219.21915,0,1,0,1
6.90648504,1,77,14.40659587,1,184.978458,1000.051774,0,1,1,0
11.80191083,1,26,13.36710209,1,127.481989,1233.889856,0,1,1,0
20.75499393,1,47,8.497807171,0,220.118516,2245.476461,1,0,1,0
10.57261422,2,50,7.842029127,1,162.482694,1243.478237,0,0,1,0
5.260136013,1,46,8.063885304,0,245.146969,1502.677072,0,0,0,0
28.38835566,3,40,9.957204622,1,162.465269,3249.417944,0,0,0,0
2.451160296,5,52,13.32489174,0,149.984492,764.893446,0,0,0,1
7.243986575,1,68,3.507354765,1,147.478341,708.0622854,0,1,1,0
1.876407503,4,82,8.624034211,0,184.963371,1075.001724,0,1,0,0
7.29973843,1,83,16.35739677,0,172.47417,847.7321161,0,1,1,0
11.24483017,0,21,3.629351785,0,200.132293,1967.957184,1,0,0,0
6.735352382,0,43,10.73698075,0,92.455141,1066.193338,1,0,0,0
5.991017375,1,65,11.284594,0,214.966286,961.1315871,0,0,1,0
16.67574291,3,82,10.40270813,0,127.458638,1639.197703,0,0,0,1
10.28281832,0,48,15.0905113,1,120.003499,1200.853937,1,0,0,1
19.21689293,4,79,12.95955778,0,210.105118,2562.992759,0,1,0,0
11.34954445,1,33,10.05136169,1,142.500692,1766.503802,0,0,0,0
1.846161288,2,37,5.129502971,0,79.978861,333.3304389,0,1,0,1
14.86270396,1,35,10.7459413,0,137.468388,1561.128541,1,0,0,1
2.216583602,0,59,3.43357667,0,134.950905,323.972804,0,0,1,0
16.53708435,1,44,8.220782475,0,104.962874,1643.91894,0,0,0,1
3.7013893,3,74,12.11791408,0,102.474625,406.5230396,0,0,0,1
5.261502169,4,31,13.23925733,1,162.482694,932.1606254,0,0,1,0
7.279044337,1,60,8.670379621,0,159.994242,906.7867988,0,0,0,1
13.80323806,3,18,8.82164481,0,92.455141,1737.354579,0,1,0,0
15.92219451,2,84,11.35680475,1,255.155493,1986.939234,1,0,1,0
3.525858481,4,68,9.271105349,0,159.983006,532.0660282,0,0,1,0
9.85591776,2,86,7.92301547,0,169.944668,1014.45747,0,0,1,0
9.75910234,0,73,12.07745494,1,127.511223,871.2907856,0,0,0,1
5.506476096,3,46,10.10753133,1,95.019486,794.8748353,0,0,0,1
6.999864982,1,19,15.4360432,0,134.980139,949.785575,0,1,0,1
19.50833872,0,27,8.319615273,0,112.455141,1751.748167,1,0,1,0
7.320050181,1,76,8.14229928,0,92.455141,954.4058631,0,0,0,0
8.886453729,1,56,8.862064813,0,127.442069,1390.292533,0,0,0,0
17.80378998,2,42,13.9772991,0,129.962093,2283.692222,0,0,0,0
7.847288476,0,76,11.97665938,0,112.484375,625.2785223,0,0,0,1
10.8040205,7,42,8.361906963,0,212.641455,2129.856605,1,0,0,0
7.798523158,0,32,3.625998515,0,220.161527,1307.965782,0,0,0,1
9.586248224,1,27,6.306089367,0,149.937833,1554.416773,0,1,0,0
9.428767036,3,74,9.479801512,0,232.641455,1328.568048,1,0,1,0
8.019086021,2,64,10.69315843,0,192.470522,985.0943424,0,0,1,0
5.78988794,2,30,9.883677574,0,194.966286,1503.682743,0,0,0,0
23.02862012,4,23,10.2900353,0,114.965789,2253.839865,0,0,0,1
2.72317525,3,44,14.34431543,0,192.48852,586.1493754,1,0,1,0
18.92157073,0,77,8.936042397,1,152.479779,1813.614194,0,1,1,0
11.90088632,4,78,8.950709439,1,154.961766,1831.930109,0,1,0,0
28.93788212,1,20,14.9103207,0,124.97808,2580.979643,0,0,1,0
1.570209934,2,53,12.37429389,0,152.44408,930.6501084,0,0,0,0
10.85959186,1,20,5.896054877,0,232.641455,1561.283799,0,0,1,0
1.338441957,6,82,15.04983927,1,182.465269,491.8773506,0,0,1,0
2.995498523,0,43,8.375886131,0,242.610632,1300.689811,1,0,0,0
10.56061324,1,38,10.7721728,0,202.443347,1252.81737,0,0,1,0
9.84141211,10,81,11.72362557,0,117.487242,1511.1388,0,0,0,0
16.66441267,0,34,8.365498538,0,184.979684,2230.367018,1,0,0,0
12.84120976,7,36,7.275899757,0,240.114868,1885.438773,0,0,1,0
5.759265746,2,38,6.987857557,0,184.967019,947.6695867,0,0,1,0
7.979145258,1,33,13.08571695,0,127.458638,1025.701125,0,1,0,1
19.28424826,1,66,8.367217945,1,184.985293,1982.131752,0,1,1,0
13.57977305,2,78,15.29183368,1,277.63748,1780.791626,0,1,1,0
3.520675631,3,80,8.824004704,0,172.457857,700.0569426,0,0,1,0
10.49916723,4,38,6.913368813,0,194.966286,1924.891176,0,0,0,0
1.72479919,7,80,15.22907333,1,174.975543,704.1947645,1,0,1,0
5.567028377,0,48,9.864571407,0,149.937833,1207.740526,0,0,0,0
11.84987964,0,20,11.03086435,0,112.455141,1064.895012,0,0,1,0
3.976305626,0,18,11.02449018,1,149.959755,743.4780761,1,0,1,0
5.759571228,1,49,10.83227898,1,277.63748,1251.370845,0,1,1,0
3.613513424,4,80,10.0934549,0,112.484375,470.682278,0,0,0,1
5.156978882,0,24,12.71080854,0,117.439154,1112.686143,1,0,0,0
16.75922789,2,87,7.612812481,0,275.133571,2064.474901,0,0,1,0
13.85187885,0,73,7.167928889,0,147.456419,1716.888034,0,0,0,0
9.472450618,2,76,14.32600086,0,204.949594,1114.13669,0,0,1,0
6.636312277,1,80,14.28125681,0,127.474951,718.0624099,0,0,0,1
2.904448825,0,89,10.86134286,0,129.962093,800.1531959,1,0,0,0
4.800346852,6,43,6.858268186,0,242.610632,1680.337106,1,0,0,0
10.35063785,0,50,7.530481623,0,127.442069,1416.865765,1,0,0,0
14.71592037,0,64,7.373007212,0,104.964303,1573.289677,0,0,0,0
9.758067608,0,49,8.025412394,0,182.443347,1619.817463,0,0,0,0
9.820011726,3,32,9.730159336,0,159.947583,1596.707755,0,0,0,0
8.458573247,0,31,13.09411393,0,157.483594,908.0504522,0,1,1,0
8.508626757,4,44,2.992013152,0,129.948316,1449.202089,1,0,0,0
11.70347852,3,52,12.1362412,0,139.934918,1790.688379,0,0,0,0
