Children,Age,Outage_sec_perweek,OnlineSecurity,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None
2,73,7.133502,1,150.007,5012.390451,0,0,0,1
3,83,9.011401399,0,159.934918,1043.790368,0,0,1,0
4,55,10.09073,1,132.5127,5868.925353,1,0,0,1
4,68,10.00097,1,149.9598,1150.114958,0,0,1,0
1,19,14.72092154,0,92.455141,2020.504216,0,0,0,0
7,56,14.13784,0,104.9629,1628.215009,0,1,0,1
4,86,9.092182,0,252.624,4439.207305,0,1,1,0
6,84,12.25739,0,159.9942,834.0925038,0,0,0,1
1,19,9.762623,0,149.9621,5514.944335,0,1,1,0
1,80,10.52956,1,104.9923,1175.542116,0,1,0,1
0,81,10.87091,0,179.9794,4073.89846,0,0,1,0
1,88,14.00066,1,152.4624,4738.397058,0,1,0,0
0,86,6.200468,0,117.4872,5761.616471,0,0,0,0
2,34,7.470028,1,139.9875,4899.179172,0,0,0,0
2,72,12.42693,0,192.4567,722.0796766,0,0,1,0
0,47,5.96154,1,194.9581,1112.439443,0,1,1,0
1,22,8.018422,0,124.9607,1180.763502,0,1,0,0
2,37,5.129502971,0,79.978861,333.3304389,0,1,0,1
0,71,10.3617,0,139.9349,906.5332012,0,0,0,0
8,76,14.78858,1,132.466,1326.549878,0,0,0,0
1,20,12.43508,0,255.1372,5932.37794,0,1,1,0
1,89,8.472212,0,230.1051,1308.7086,0,0,1,0
0,73,6.479792672,0,179.979358,1232.913132,0,1,1,0
6,60,9.696143,0,184.967,5663.31815,0,0,1,0
2,18,7.604163,1,177.6508,1381.709993,1,0,0,1
8,30,11.9302,0,159.965,5696.949378,0,0,1,0
2,62,6.640434,0,172.4871,6235.847135,1,0,0,1
4,77,7.792609,0,149.9378,5310.127657,1,0,0,0
8,48,6.189949,0,182.447,5833.372426,1,0,1,0
0,30,14.54649,0,159.9794,6286.517671,0,0,0,0
1,25,10.25523,0,192.4404,5250.409842,1,0,1,0
2,60,11.41456,0,212.6415,4173.931741,0,0,0,0
1,29,8.671001,1,245.1283,6710.02165,1,0,0,0
2,65,9.411526,0,137.4836,6360.392801,0,0,0,0
6,36,7.344589,1,185.0077,6519.120707,1,0,0,1
2,81,13.85495,0,152.4907,3927.326903,0,1,0,1
1,54,8.776451212,0,169.937833,382.5347203,0,0,1,0
3,55,11.341,1,162.497,1322.686843,1,0,0,0
2,41,8.414471,0,184.9496,1178.011696,0,0,0,0
2,71,6.447173,0,157.4698,5372.80048,0,0,1,0
2,50,7.842029127,1,162.482694,1243.478237,0,0,1,0
0,66,6.087081,0,182.4433,5055.080442,0,1,0,0
1,52,8.702949,0,220.1615,5672.886971,1,0,0,1
1,30,8.4836,0,139.9349,2221.185633,0,0,0,0
0,41,4.292596,0,227.4754,5227.179847,0,0,1,0
1,83,7.336984,0,162.4676,5175.09924,1,0,0,0
3,77,8.619073,1,182.497,939.4887657,0,0,1,0
4,80,9.53003591,0,137.468388,649.3891796,0,0,0,1
1,26,4.031118,1,149.9741,4724.312922,0,1,0,0
0,61,11.5891,1,82.49655,5848.90356,0,0,0,1
1,70,7.379511,0,187.656,978.4054903,1,0,0,1
4,29,8.293108,0,184.967,6058.185844,0,0,1,0
0,48,7.21113,0,222.6281,1602.940552,0,0,0,0
0,19,15.85825,0,220.1149,1853.873709,0,0,0,0
4,29,8.343598,1,149.9915,540.3210772,0,0,1,0
2,52,4.742341,0,147.5031,1078.756333,1,0,0,1
0,86,10.43511467,0,245.146969,1489.301457,1,0,0,0
6,77,12.07642,0,232.6378,1557.79907,0,1,0,0
1,68,7.775552,0,220.1615,5147.808018,0,0,0,1
4,41,11.48758,0,149.9447,988.3464184,0,1,0,0
3,75,9.291799333,0,92.5018,732.0802458,1,0,0,1
0,30,11.44018,0,172.4871,5888.414969,1,0,0,1
0,28,13.24732,0,112.4844,4938.967049,0,0,0,1
3,26,12.08255,0,134.9509,5717.95214,0,0,1,0
0,76,11.80588,1,184.961,6419.007711,1,0,0,0
2,78,15.59122,0,124.9643,1333.45659,0,0,1,0
1,52,8.81118,1,142.4827,5489.502601,0,1,0,0
3,67,14.74096,1,152.509,885.8344713,0,0,0,1
0,29,12.48146,0,202.4433,5853.398686,0,1,1,0
0,19,12.62326,0,192.4404,6366.303939,0,1,1,0
0,52,14.16841333,1,265.128318,1164.843819,0,0,1,0
0,76,13.35951,0,175.1331,6000.14462,0,0,0,1
8,78,12.75765,0,230.1344,1504.498094,0,1,0,1
1,45,10.72033,0,157.4836,1934.499334,0,1,1,0
1,88,16.10876,0,192.4567,5433.979472,0,0,1,0
2,20,14.03130715,0,112.455141,629.4411174,0,1,1,0
0,79,10.29598,1,197.484,5412.849843,0,1,0,0
2,29,4.460194,1,225.1457,2212.982101,0,0,0,0
2,58,6.963828,0,194.9768,2823.145964,0,0,1,0
4,82,5.147124,0,197.4725,1151.98874,0,1,0,0
1,23,8.034185681,0,124.97808,316.7739538,0,1,1,0
4,65,11.32795,1,219.9902,1254.859385,0,0,1,0
4,37,9.713763237,0,172.470522,1178.564131,0,0,0,0
3,46,10.91065,1,152.4555,6715.662535,0,0,0,0
4,42,12.84976081,1,194.988208,875.1196392,0,1,1,0
4,77,10.20595,0,147.4421,3726.308369,1,0,1,0
3,89,6.839793198,0,182.45383,1140.151122,0,1,1,0
8,82,9.306477855,0,220.114868,1540.140383,0,0,0,0
0,60,7.901381,0,127.4738,5192.718983,0,0,0,0
1,28,8.730183974,0,127.460067,1262.531104,0,0,0,0
1,65,5.788391,1,160.0013,1536.961227,0,1,1,0
9,85,6.075357,1,117.5015,5831.95427,0,1,0,1
3,55,11.7697,0,175.1331,4267.521539,1,0,0,1
3,65,11.02239,1,149.9598,5203.543626,1,0,1,0
4,26,8.712155,0,149.9621,1080.503708,1,0,1,0
1,37,12.10369,1,162.4827,871.4588583,0,0,1,0
1,44,14.95119,1,197.4876,4626.844847,0,0,1,0
0,80,17.03441,0,200.1652,5897.274439,0,0,0,1
1,52,11.51417,1,147.4783,5730.642149,0,1,1,0
1,66,9.204904,0,159.9476,822.7908952,0,0,0,0
1,48,11.52986,0,172.4705,1475.739164,1,0,0,0
2,29,7.805258,1,235.1884,5249.77275,0,1,0,1
2,59,9.032718,1,152.4952,1149.009681,0,1,0,1
3,42,10.88315,0,214.9663,5695.993093,0,0,1,0
0,30,3.143798,0,139.965,4993.628447,0,0,0,0
3,68,7.763803,0,169.9378,5953.612372,0,0,1,0
3,26,13.47294,0,220.1478,1197.913731,0,0,0,1
0,54,8.275925,0,230.1051,5031.554237,0,0,1,0
0,68,6.224176,1,174.9882,1330.308571,0,0,0,0
3,67,13.39011,0,149.9845,6018.467281,0,1,0,1
2,65,5.587786,1,152.466,923.5059358,0,1,1,0
4,32,9.624162233,0,182.490006,985.3722849,0,0,0,1
8,68,8.10121,1,117.4835,1684.339812,0,0,0,1
0,71,9.638183,1,132.466,5151.21569,0,1,0,0
2,65,11.27386,1,149.989,4281.425931,0,0,0,1
1,44,10.97136,0,117.4392,6308.988621,1,0,0,0
2,28,18.78705,0,179.9656,557.9519675,1,0,1,0
1,68,15.76032,0,114.9976,3603.27849,0,1,0,1
3,72,11.4564,0,232.624,6340.697833,0,0,0,0
0,80,8.157170567,1,242.632554,857.6130334,0,0,1,0
1,21,11.34087,0,137.4836,1235.112132,1,0,0,0
0,25,2.732357,0,127.475,1554.131756,0,1,0,1
0,18,16.02815,0,134.9801,5688.797995,0,0,0,1
0,28,12.32574,0,149.9447,1388.550492,0,0,0,0
0,88,10.35968528,1,190.12704,1663.694612,0,0,0,0
0,83,10.4673283,1,149.959755,639.7187297,0,0,1,0
0,25,12.189,0,182.4762,4614.576112,0,0,0,1
3,32,10.00277,0,149.9621,1335.96148,1,0,1,0
0,75,9.957815194,0,204.949594,1862.842794,0,0,1,0
3,22,11.99626,0,242.6143,5260.656937,1,0,1,0
0,79,6.080936,0,139.9512,4206.724875,0,0,0,0
0,26,11.37672,1,162.4818,5156.018701,0,0,0,1
0,37,10.15639,0,149.9447,6261.418751,1,0,0,0
4,22,11.35748,1,164.9853,2037.009094,1,0,0,0
0,66,12.22463,1,245.1457,4138.249014,0,1,1,0
2,80,10.98987178,0,207.638588,1795.270512,0,0,0,1
1,71,12.27450189,0,142.471255,1290.274294,0,0,0,0
5,23,8.229564778,0,159.964152,1076.076012,1,0,0,1
1,59,9.84688181,1,199.990219,1342.862457,1,0,0,0
3,57,15.88055,1,152.5022,716.6438092,0,0,0,1
3,67,5.391776,0,117.472,545.3992275,1,0,0,1
3,64,13.46568,1,217.4702,6364.501793,0,0,1,0
3,52,8.732089,0,157.4836,5739.899898,1,0,1,0
8,39,10.7472,0,137.4872,4243.908817,0,0,1,0
0,75,8.648062,1,119.9568,696.77888,0,1,0,0
2,66,16.16998,1,147.4783,2047.373281,1,0,1,0
0,82,12.89447,0,149.9776,5819.382147,0,0,0,1
0,18,3.185678,1,120.0035,6293.395149,1,0,0,1
1,73,10.26971,0,242.6573,5746.521769,0,0,0,1
1,63,2.431461,0,127.4738,783.7920101,0,0,0,0
0,49,11.33568,0,104.9781,6399.222377,0,0,0,0
6,82,5.397724,0,149.9621,5349.831255,0,0,1,0
1,34,12.82818,0,124.9781,2354.102724,1,0,1,0
6,89,10.86219,0,184.967,1189.205287,0,0,1,0
3,20,8.063233,1,152.466,530.0519539,0,1,1,0
4,41,12.90165,0,172.4579,5615.849093,0,0,1,0
0,44,11.30031859,1,242.632554,929.2607767,0,0,1,0
2,71,3.624683,0,220.1185,5471.244549,0,0,1,0
0,87,14.47842,0,184.9797,873.3472232,0,0,0,0
2,27,9.329902365,0,147.442069,558.3751762,1,0,1,0
3,53,8.689682,0,92.45514,5790.905465,0,0,0,0
3,40,10.74957,1,137.4978,760.8370835,0,1,0,1
0,46,6.411211074,1,172.462354,758.0522649,0,0,1,0
1,66,18.45023,1,175.0062,4382.473953,0,0,0,0
6,81,8.703489,0,127.4601,5932.432985,0,1,0,0
4,26,11.75992,0,182.4608,5441.933092,0,1,1,0
0,25,3.671674,0,129.9621,6529.773925,0,0,0,0
7,23,7.43893815,1,197.516854,1035.183038,0,0,0,1
1,68,9.18202,0,255.1372,5280.699717,0,0,1,0
1,27,9.291642,1,115.0021,1999.438675,0,1,0,1
0,81,8.888970383,1,164.985293,1083.381195,0,0,0,0
4,58,6.491881,1,162.497,5649.03958,0,0,0,0
0,37,10.75093,0,149.9447,6110.185041,0,0,0,0
1,57,11.43786808,0,127.473844,1333.894229,0,0,0,0
0,27,8.532717,0,104.9781,5707.70468,0,0,0,0
6,70,12.07594948,1,245.145743,1149.108155,0,0,1,0
2,70,8.955496,0,194.9663,924.0477339,0,0,0,0
2,70,10.54,0,242.6143,6349.636467,0,1,1,0
5,85,5.638490484,0,124.960655,2353.856438,1,0,0,0
1,43,10.47636,0,220.1323,4744.550399,0,0,1,0
1,40,6.889062,0,137.4872,1756.84915,0,0,1,0
1,33,4.916377,1,255.1555,2057.979176,0,0,1,0
5,72,13.05019837,0,129.962093,1766.074131,0,0,0,0
3,64,6.715052,0,92.45514,2235.623805,0,0,0,0
1,82,10.40646,0,187.6422,6236.37892,0,0,0,1
1,40,10.78835,1,184.9939,4286.838179,1,0,0,1
8,33,7.194187,1,162.4833,2119.656047,1,0,0,0
6,88,8.10792,0,252.624,6261.739568,1,0,1,0
0,26,12.68725,0,117.4858,4129.318617,0,1,0,1
9,58,12.40481,0,200.1323,3174.219068,0,1,0,0
5,77,10.0382,1,194.9581,3916.615527,0,0,1,0
0,53,7.812935,0,159.9512,5770.359583,1,0,1,0
0,24,4.41507,1,142.4993,5911.270713,0,0,0,1
1,42,8.225714709,0,245.146969,2001.502073,0,0,0,0
0,57,13.10857,1,194.9581,4724.802444,1,0,1,0
8,72,10.4055,0,159.9642,5556.247274,0,0,0,1
3,57,10.45011354,0,112.455141,1446.505628,0,0,1,0
4,75,9.64554,0,147.4738,959.8322448,0,1,1,0
1,77,9.531917,0,230.1344,932.0065474,1,0,0,1
1,29,11.81880212,0,139.99789,2101.344074,0,1,0,1
2,43,17.51312,0,172.4705,2792.394717,1,0,0,0
1,87,9.570081,0,117.4872,6244.295389,1,0,0,0
2,70,10.29679,1,164.9715,5651.302353,1,0,0,0
0,69,11.13605,0,232.6415,1423.721197,0,0,1,0
1,68,11.02404,1,277.6513,1757.837077,0,1,1,0
0,61,17.24156,1,182.4653,4013.312414,0,1,1,0
0,75,8.127926454,1,184.993915,819.3644961,0,0,0,1
1,44,13.08416,0,137.4616,1024.765594,0,0,0,1
0,59,13.54754868,0,147.442069,1294.790222,0,0,1,0
3,27,9.488845,0,102.4746,4909.571736,0,0,0,1
4,68,12.78761,0,167.4564,5540.602926,0,1,1,0
3,38,15.18246,0,182.4538,6273.353878,0,0,1,0
4,67,11.47314,1,169.9741,4465.392448,0,0,1,0
2,30,12.89589,1,190.127,6818.04834,0,0,0,0
6,65,8.284685,0,157.4836,5483.967712,1,0,1,0
0,62,10.59311,0,192.4404,2120.230349,0,0,1,0
3,75,8.571019738,0,174.976769,1662.533055,0,1,0,0
1,50,12.06559,0,175.1331,4855.947409,0,0,0,1
2,41,10.04183,1,184.9939,688.2220572,0,0,0,1
0,80,13.29687,0,220.1323,4657.315652,0,1,1,0
2,66,7.275267,1,225.1786,6597.462528,0,1,0,1
1,31,11.05412,1,150.0208,1099.874685,0,0,0,1
3,45,13.21732,0,262.6106,6241.530828,0,0,1,0
3,52,5.772344439,1,202.636202,1883.962411,0,0,0,0
0,57,4.612988,0,179.9794,5229.143504,0,0,1,0
1,32,7.233747171,0,137.439154,495.8370195,0,1,1,0
8,66,11.75442,0,162.5005,5544.892096,0,1,0,1
1,31,10.9286,0,262.6106,5274.080857,0,1,1,0
2,31,9.736413,0,149.9378,1403.833391,1,0,0,0
3,41,14.20238,1,194.9882,5413.209537,0,1,1,0
3,88,10.58255,0,144.9607,3503.174329,1,0,1,0
3,44,3.892708,1,164.9889,5947.364442,0,1,1,0
1,88,10.26897415,1,162.482694,844.8711719,0,1,1,0
0,26,14.98482,0,137.4872,6039.331412,1,0,1,0
0,58,9.224247,0,184.9634,5867.267664,1,0,0,0
6,65,7.01939,1,222.6326,6594.127635,0,0,0,0
0,49,4.929908,0,124.9781,311.8065152,0,0,1,0
10,48,7.269381,0,139.9349,1485.319376,0,1,0,0
0,74,7.228077,1,164.9889,1104.302871,0,0,1,0
6,82,13.52236,0,179.9656,5144.456729,0,0,1,0
1,23,12.14053,1,127.4783,1022.929869,0,0,0,0
2,65,10.88233,0,159.9349,5893.622644,1,0,1,0
0,51,6.530692,1,194.9882,1214.121186,0,0,1,0
3,31,8.01476,0,275.1336,6212.33447,0,0,1,0
1,29,10.97278,0,217.4725,5544.621469,0,0,1,0
2,52,12.74004,0,129.9483,5958.960225,1,0,0,0
1,77,10.74555,1,277.6375,4674.111818,0,0,1,0
5,22,8.637222,0,179.9656,5126.470699,0,0,1,0
0,26,5.101935,0,134.9801,5004.36005,1,0,0,1
0,44,13.83786,0,162.4713,5757.58642,0,0,1,0
1,50,8.9558,1,177.4876,5978.20414,0,1,0,0
3,43,7.410372,0,230.1051,6569.215906,0,0,1,0
9,86,9.197938249,0,187.609354,1154.39778,0,1,0,0
0,67,8.386358,1,127.4958,1179.636227,0,0,1,0
3,59,10.67622,0,242.6143,1567.299499,0,1,1,0
1,62,10.60332,1,207.4811,5052.572623,0,0,1,0
1,73,8.471456,0,172.4567,6442.7758,0,0,0,0
3,75,10.3868905,0,172.487091,1380.893387,0,1,0,1
4,48,14.24164,1,119.9568,1782.001605,1,0,0,0
0,34,3.985414,0,117.4392,1058.643568,1,0,0,0
0,84,10.35914,0,139.9816,5437.952701,1,0,0,1
0,38,9.062879297,0,210.138,1403.270091,0,1,0,1
1,49,6.418039,0,137.4392,1027.652777,0,0,1,0
0,38,13.40423523,1,177.48762,1350.716866,0,0,0,0
3,40,10.85027,0,197.4725,1091.519949,0,0,0,0
2,82,14.60834,0,162.447,4835.577166,1,0,0,0
10,24,15.08380131,0,262.610632,2208.615485,0,0,1,0
3,19,16.89285,0,127.475,746.7953574,0,0,0,1
0,35,11.99198,0,179.9476,6087.466768,0,0,1,0
4,81,9.956429,1,137.4686,494.8412692,0,0,1,0
0,44,9.718876,0,104.9629,5111.961455,0,1,0,1
0,84,5.200476,0,287.6427,924.9352116,0,0,1,0
0,24,8.727337,0,144.9607,5727.737286,0,0,1,0
1,75,7.257865,1,167.4847,5736.40115,0,0,0,0
1,25,9.34142,0,192.4705,6015.544544,0,0,1,0
2,72,9.513491,0,149.9378,4610.488208,0,0,0,0
0,31,8.910387,0,92.5018,4226.329148,1,0,0,1
0,31,13.54337,1,182.4833,4826.319401,0,0,1,0
0,60,10.38533,1,172.4624,1791.953298,0,0,1,0
1,87,10.21389,0,255.1198,6000.369501,0,1,0,0
6,30,11.48473,1,149.9778,577.0059283,0,0,1,0
1,75,10.40864,1,117.4835,6044.380838,1,0,0,1
1,71,5.034833,1,169.9741,6129.316509,0,0,1,0
2,60,9.831166695,1,202.682861,882.0985933,0,1,0,1
1,73,4.529435,0,172.4705,4152.530591,1,0,0,0
1,75,9.073224,0,202.4433,6087.218845,0,0,1,0
0,36,8.366713908,1,185.007692,854.52613,0,1,0,1
7,50,9.021308,0,134.9509,4137.953493,0,1,1,0
3,88,0.3918659,1,210.127,4665.805714,0,0,1,0
1,71,5.870348986,0,182.460772,1077.996673,0,1,1,0
1,38,8.08692,0,139.9678,3877.950833,1,0,0,1
0,73,4.188314,0,139.9979,5599.71353,1,0,0,1
3,78,10.20077,0,162.447,6304.333517,0,1,0,0
2,53,7.942358,0,159.9349,460.5286853,1,0,1,0
0,81,6.428865,1,174.9882,4967.421648,0,0,0,0
4,63,9.892901128,1,267.664655,1319.229599,0,0,1,0
1,33,6.146076,0,147.4564,1212.659466,0,0,0,0
0,41,13.98197,1,137.4686,5340.455949,0,0,1,0
4,33,9.023573,1,184.9785,1276.752415,0,0,1,0
1,30,9.1295,0,117.472,5404.784064,1,0,0,1
2,47,10.08263,1,82.49655,320.9812888,0,0,0,1
1,53,7.891108,0,220.1615,5780.016925,0,1,0,1
3,66,11.2369761,0,162.471255,1357.062854,0,0,1,0
4,52,11.9086306,0,139.951231,794.9581116,0,1,0,0
2,89,5.723715,0,144.9607,919.239022,0,1,1,0
0,67,13.93819,0,139.965,6359.779951,0,0,0,0
0,47,6.537182,1,182.4833,5764.291132,0,1,1,0
0,58,9.315925,0,182.4608,5155.773559,0,1,1,0
1,41,13.66281,0,112.4551,3171.439732,1,0,1,0
3,46,10.51378,1,142.5007,5181.030493,0,1,0,0
1,57,6.824724,1,127.482,4862.320826,0,1,1,0
0,84,13.31528474,0,124.960655,565.4577938,0,1,0,0
1,76,9.226263,0,182.447,5993.09022,0,0,1,0
1,21,11.07606,0,167.4564,5064.686588,1,0,1,0
6,75,11.06785,0,169.9671,4420.056022,1,0,0,1
4,36,5.72361,1,217.4702,5444.825706,0,0,1,0
4,40,9.786347,1,174.9755,6023.851747,1,0,1,0
6,66,10.98685,0,147.4421,6180.330948,0,1,1,0
1,69,5.960651,1,132.4798,6173.823033,0,1,0,0
4,60,8.608975,0,159.9794,1361.469601,0,1,0,0
1,67,6.388698,1,152.4952,5140.463847,1,0,0,1
2,69,12.51549843,0,104.97808,1352.986244,0,1,0,0
4,43,6.630274,0,134.9801,6188.322388,1,0,0,1
1,68,7.330071,0,149.9483,5842.282612,1,0,1,0
2,66,8.07133879,1,222.649979,3113.451696,0,0,1,0
2,48,14.1344,1,144.9889,6677.35743,1,0,0,0
2,22,11.70459,0,114.9658,2710.699322,0,1,0,1
2,80,8.483226,0,149.9378,6220.114553,0,0,0,0
0,36,8.844759,0,79.97886,5757.753614,0,0,0,1
0,57,8.415407057,1,82.496547,305.7666287,0,0,0,1
0,75,12.20023,0,169.9447,381.1393824,0,0,1,0
2,60,9.515782,1,197.4876,5932.680423,1,0,1,0
3,69,13.89208,0,149.9378,5794.255165,0,1,0,0
3,88,8.525073,0,157.4698,3968.64853,0,1,1,0
1,28,11.15044,1,174.9882,5258.0441,0,1,0,0
1,47,6.071604,1,242.6326,4231.393427,0,0,1,0
7,24,10.96135,0,157.4698,5350.10612,0,1,1,0
3,41,10.38784781,1,162.468917,522.4564791,0,0,1,0
1,59,9.577623408,0,204.979684,1348.141984,0,0,1,0
0,39,9.556655457,0,187.642236,1329.382263,1,0,0,1
3,22,15.50911,0,182.4676,6166.262519,0,0,1,0
1,77,11.17271,0,162.4608,1795.593522,0,0,0,0
5,43,4.866722,0,114.9509,6385.814454,0,0,0,0
8,42,13.07965,0,242.6143,4694.576597,1,0,1,0
1,60,4.946414499,0,184.967019,1828.279015,0,0,1,0
2,27,13.1963,1,277.6375,6651.677415,0,1,1,0
1,66,8.367217945,1,184.985293,1982.131752,0,1,1,0
3,29,6.827248,0,137.4616,1037.253154,0,0,0,1
3,57,13.65070244,1,177.65076,771.5712211,0,0,0,1
0,23,10.93998,0,149.9447,6048.807482,0,0,0,0
1,57,9.85717,1,257.6513,1984.206498,1,0,0,0
0,28,12.56263,0,147.4738,4495.259979,0,0,1,0
5,87,11.0701,1,160.0013,5562.243986,0,0,1,0
0,54,6.548344,0,210.1051,2329.543371,0,0,0,0
1,43,9.83124,0,147.4601,834.8359967,1,0,1,0
4,29,6.471399,0,192.4705,1752.536989,0,1,1,0
3,68,9.628199,1,139.9568,5587.309027,0,0,1,0
1,73,7.277887,0,167.4564,5799.124998,0,1,1,0
0,36,11.39904,0,162.4713,608.6804201,1,0,1,0
3,52,13.59404,0,179.9476,5820.087969,0,0,1,0
2,44,10.91202,0,157.4836,4220.274809,0,0,1,0
4,73,9.687778,1,184.9647,5526.487954,1,0,1,0
2,30,8.51921,1,257.6549,6388.31821,0,0,1,0
1,70,12.43485,1,164.9715,6109.837555,0,0,0,0
1,21,5.921325,0,117.472,4122.56284,0,1,0,1
2,63,11.16648,1,147.4783,6122.640412,1,0,1,0
2,61,10.35181,0,262.6106,6538.478003,1,0,1,0
4,18,5.072082,0,124.9643,4984.849588,0,0,1,0
2,63,3.94786,0,127.4601,3838.72543,0,0,0,0
0,74,13.85993,1,245.1457,5837.201318,0,0,1,0
1,25,12.89791,1,174.9744,1894.547126,0,1,0,0
0,41,6.779737,0,172.4579,6319.032596,0,0,1,0
0,68,11.75049,1,247.6647,6106.678679,0,1,0,0
3,88,6.429379,0,235.1372,4194.161012,0,0,0,0
0,20,11.11844,0,182.4676,5017.628209,0,0,1,0
3,39,12.58745,0,79.97886,4701.013371,0,0,0,1
4,83,11.57569,0,129.995,590.380115,0,0,0,1
0,48,9.166549,0,207.6094,4443.076355,1,0,1,0
0,63,11.59205,1,140.0013,5514.922539,0,0,0,0
3,34,8.786155,0,242.6281,6534.959838,0,0,1,0
2,69,10.17393,1,174.9744,2140.11456,0,0,0,0
3,44,11.56648,0,182.4433,6165.207912,1,0,0,0
1,67,11.8759,0,179.9476,5449.331954,0,0,1,0
2,51,7.333757,0,240.1149,4918.416016,1,0,1,0
2,22,8.807502,0,204.9634,1262.139061,0,1,1,0
0,77,8.981113,0,149.9378,4480.306619,0,1,0,0
4,85,5.837482,0,104.9643,1399.828665,0,0,0,0
2,44,11.87094,1,225.1457,2083.35956,0,0,0,0
1,24,5.073443,0,160.0122,5218.302234,0,0,0,1
1,29,7.397684,0,182.4433,4367.354584,0,0,0,0
1,23,11.98003,0,172.4441,612.0541917,0,1,1,0
0,69,7.933312,0,194.9525,1183.666028,0,0,0,0
0,42,7.83125489,0,149.944668,1254.943448,0,0,0,0
4,76,8.34686,0,129.9621,1163.746203,1,0,0,0
1,63,12.99584,1,217.4702,4863.296508,0,0,1,0
8,66,13.23763,0,112.4551,1054.031935,0,0,1,0
1,29,2.542536,0,134.9509,906.6526156,0,0,1,0
1,43,10.05475,0,129.9483,5999.863942,0,0,0,0
3,58,10.47288,0,179.9656,2196.794349,1,0,1,0
1,40,15.33231,0,172.4567,4050.379301,0,0,0,0
0,21,12.50068,0,129.995,4315.294634,0,0,0,1
0,52,11.2113,1,222.65,6144.675099,0,1,1,0
1,75,9.366618,0,255.1198,1943.387485,0,0,0,0
4,54,11.40334,1,187.4811,2255.363032,0,0,0,0
1,51,9.597592484,0,149.944668,1228.657511,0,1,0,0
1,37,8.90737,1,207.4811,730.8534585,0,0,1,0
4,37,6.860771245,0,134.980139,1299.066214,0,0,0,1
1,65,11.284594,0,214.966286,961.1315871,0,0,1,0
0,83,8.147416533,0,149.948316,271.4934362,0,0,1,0
4,65,6.336993,0,212.6415,6863.899773,0,1,0,0
7,47,6.093676,0,232.624,6578.562564,1,0,0,0
4,65,10.86174,0,192.4567,721.7486176,0,0,1,0
3,66,9.862233728,0,114.950905,868.469474,0,0,0,0
1,74,12.57260598,1,154.975543,1460.729298,0,0,0,0
1,32,6.09105,1,175.0062,4594.301628,0,0,0,0
4,25,17.26615,0,179.9656,787.75587,0,0,1,0
0,77,10.32418,0,169.9447,765.1823242,0,0,1,0
1,40,7.160613,0,255.1198,1903.763394,0,0,0,0
3,72,13.26554,0,139.9512,4779.865673,0,1,0,0
2,78,11.91227,0,152.4579,1290.155524,0,1,0,0
0,67,12.45079876,0,149.992756,2029.97992,0,0,0,0
3,44,11.29355,0,92.45514,6348.492212,0,1,0,0
6,42,11.08932,0,245.147,6115.579407,0,0,0,0
4,87,3.521663,1,152.4555,5627.453779,0,0,0,0
1,23,11.59313,1,187.4673,6031.527231,1,0,0,0
1,24,9.871425,0,200.1185,2643.645671,0,0,0,0
0,29,10.35392,0,184.967,4178.995617,0,0,1,0
10,82,10.71615894,1,149.99153,600.0687482,0,0,1,0
1,48,9.42799205,0,252.637807,815.194738,0,0,1,0
0,24,11.93348,0,127.4601,864.4642177,0,0,0,0
1,40,12.34344,0,129.9483,6545.083981,0,0,0,0
2,33,11.32274,1,140.0013,6310.388284,1,0,0,0
2,79,4.753616,0,159.9805,3367.528814,0,1,0,1
1,32,10.04509,0,159.965,1654.594685,0,0,1,0
7,47,10.42690816,0,147.442069,1890.385398,0,0,1,0
2,28,12.74259,1,222.6654,4677.936927,0,0,0,1
1,32,15.16412,0,159.983,1163.07255,0,0,1,0
0,25,8.008878,0,172.4579,5453.05668,0,0,1,0
3,48,5.042263,0,194.9663,2255.21511,0,1,0,0
3,62,13.45919,0,157.4836,3459.851822,0,0,1,0
4,27,12.14009,0,159.9349,5459.257498,1,0,1,0
4,34,11.74732,1,129.9915,5800.854441,0,0,0,0
1,75,10.69562,0,139.9349,856.222981,0,1,0,0
0,44,8.103596,1,142.5007,5592.352902,0,0,0,0
4,72,12.83369,0,169.9378,4477.609834,0,0,1,0
0,51,9.03738856,1,160.00128,1296.674543,0,0,1,0
0,81,7.200426,1,152.5104,5913.125552,0,0,0,0
0,48,8.890456,0,124.9935,4303.028243,0,0,0,1
1,63,9.502103,1,139.9568,6036.967859,0,0,1,0
1,47,7.649443176,1,202.682861,1389.451264,0,0,0,1
5,53,16.84547,1,152.509,1170.830123,1,0,0,1
1,60,8.071539004,0,134.980139,831.4033785,0,0,0,1
3,44,8.745070841,0,174.976769,1819.555319,0,1,0,0
3,22,15.21903,0,220.1185,5006.001706,0,0,1,0
3,26,6.249562,1,267.6647,5254.650966,0,1,1,0
4,89,14.06726,1,137.4686,6125.821735,0,0,1,0
1,46,10.05121,1,174.991,1045.674943,0,0,0,1
0,60,11.61234,1,119.9568,6076.32804,0,0,0,0
2,43,13.98169147,1,82.496547,631.4316327,0,0,0,1
0,59,11.5167,0,192.4404,4200.226885,1,0,1,0
4,48,11.8857,0,172.4742,3741.804448,1,0,1,0
3,52,9.372975594,0,124.964303,713.0633088,0,0,1,0
6,69,7.85726,0,127.4738,1835.292593,1,0,0,0
